0|0|44|49|51|1
1|0|44|49|51|1
2|0|44|49|51|1
3|0|44|49|51|1
4|0|44|49|51|1
5|0|44|49|51|1
6|0|44|49|51|1
7|0|44|49|51|1
8|0|44|49|51|1
9|0|44|49|51|1
10|0|44|49|51|1
11|0|44|49|51|1
12|0|44|49|51|1
13|0|44|49|51|1
14|0|44|49|51|1
15|0|44|49|51|1
16|0|44|49|51|1
17|0|44|49|51|1
18|0|44|49|51|1
19|0|44|49|51|1
20|0|44|49|51|1
21|0|44|49|51|1
22|0|44|49|51|1
23|0|44|49|51|1
24|0|44|49|51|1
25|0|44|49|51|1
26|0|44|49|51|1
27|0|44|49|51|1
28|0|44|49|51|1
29|0|44|49|51|1
30|0|44|49|51|1
31|0|44|49|51|1
32|0|44|49|51|1
33|0|44|49|51|1
34|0|44|49|51|1
35|0|44|49|51|1
36|0|44|49|51|1
37|0|44|49|51|1
38|0|44|49|51|1
39|0|44|49|51|1
0|1|44|49|51|1
1|1|44|49|51|1
2|1|44|49|51|1
3|1|44|49|51|1
4|1|44|49|51|1
5|1|44|49|51|1
6|1|44|49|51|1
7|1|44|49|51|1
8|1|44|49|51|1
9|1|44|49|51|1
10|1|44|49|51|1
11|1|44|49|51|1
12|1|44|49|51|1
13|1|44|49|51|1
14|1|44|49|51|1
15|1|44|49|51|1
16|1|44|49|51|1
17|1|44|49|51|1
18|1|44|49|51|1
19|1|44|49|51|1
20|1|44|49|51|1
21|1|44|49|51|1
22|1|44|49|51|1
23|1|44|49|51|1
24|1|44|49|51|1
25|1|44|49|51|1
26|1|44|49|51|1
27|1|44|49|51|1
28|1|44|49|51|1
29|1|44|49|51|1
30|1|44|49|51|1
31|1|44|49|51|1
32|1|44|49|51|1
33|1|44|49|51|1
34|1|44|49|51|1
35|1|44|49|51|1
36|1|44|49|51|1
37|1|44|49|51|1
38|1|44|49|51|1
39|1|44|49|51|1
0|2|44|49|51|1
1|2|44|49|51|1
2|2|44|70|14|1
3|2|45|71|14|1
4|2|46|73|15|1
5|2|47|75|15|1
6|2|48|76|15|1
7|2|49|78|16|1
8|2|50|80|16|1
9|2|51|81|16|1
10|2|52|83|17|1
11|2|53|84|17|1
12|2|54|85|17|1
13|2|54|86|17|1
14|2|55|88|18|1
15|2|56|88|18|1
16|2|56|89|18|1
17|2|57|90|18|1
18|2|57|90|18|1
19|2|57|90|18|1
20|2|57|90|18|1
21|2|57|90|18|1
22|2|57|90|18|1
23|2|57|90|18|1
24|2|56|89|18|1
25|2|56|88|18|1
26|2|55|88|18|1
27|2|54|86|17|1
28|2|54|85|17|1
29|2|53|84|17|1
30|2|52|83|17|1
31|2|51|81|16|1
32|2|50|80|16|1
33|2|49|78|16|1
34|2|48|76|15|1
35|2|47|75|15|1
36|2|46|73|15|1
37|2|45|71|14|1
38|2|44|49|51|1
39|2|44|49|51|1
0|3|44|49|51|1
1|3|44|49|51|1
2|3|45|71|14|1
3|3|46|73|15|1
4|3|47|75|15|1
5|3|48|77|16|1
6|3|49|78|16|1
7|3|50|80|16|1
8|3|52|82|17|1
9|3|53|84|17|1
10|3|54|85|17|1
11|3|55|87|18|1
12|3|56|88|18|1
13|3|56|89|18|1
14|3|57|90|18|1
15|3|57|91|18|1
16|3|58|92|19|1
17|3|58|93|19|1
18|3|59|93|19|1
19|3|59|94|19|1
20|3|59|94|19|1
21|3|59|94|19|1
22|3|59|93|19|1
23|3|58|93|19|1
24|3|58|92|19|1
25|3|57|91|18|1
26|3|57|90|18|1
27|3|56|89|18|1
28|3|56|88|18|1
29|3|55|87|18|1
30|3|54|85|17|1
31|3|53|84|17|1
32|3|52|82|17|1
33|3|50|80|16|1
34|3|49|78|16|1
35|3|48|77|16|1
36|3|47|75|15|1
37|3|46|73|15|1
38|3|44|49|51|1
39|3|44|49|51|1
0|4|44|49|51|1
1|4|44|49|51|1
2|4|46|73|15|1
3|4|47|75|15|1
4|4|48|77|16|1
5|4|49|78|16|1
6|4|51|81|16|1
7|4|52|83|17|1
8|4|53|84|17|1
9|4|54|86|17|1
10|4|55|88|18|1
11|4|56|89|18|1
12|4|57|90|18|1
13|4|58|92|19|1
14|4|59|93|19|1
15|4|59|94|19|1
16|4|60|95|19|1
17|4|60|96|19|1
18|4|61|96|20|1
19|4|61|97|20|1
20|4|61|97|20|1
21|4|61|97|20|1
22|4|61|96|20|1
23|4|60|96|19|1
24|4|60|95|19|1
25|4|59|94|19|1
26|4|59|93|19|1
27|4|58|92|19|1
28|4|57|90|18|1
29|4|56|89|18|1
30|4|55|88|18|1
31|4|54|86|17|1
32|4|53|84|17|1
33|4|52|83|17|1
34|4|51|81|16|1
35|4|49|78|16|1
36|4|48|77|16|1
37|4|47|75|15|1
38|4|44|49|51|1
39|4|44|49|51|1
0|5|44|49|51|1
1|5|44|49|51|1
2|5|47|75|15|1
3|5|48|77|16|1
4|5|49|78|16|1
5|5|51|81|16|1
6|5|52|83|17|1
7|5|53|84|17|1
8|5|55|87|18|1
9|5|56|89|18|1
10|5|57|90|18|1
11|5|58|92|19|1
